window,year,field,label,n,valid_n,missing_n,included_n,share,sentinel_present_n,known_n,known_positive_n,known_share
observed,2025,task_language,grc,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,gu,15,5268,9,5277,0.0028473804100227792,124,5144,12,0.0023328149300155523
observed,2025,task_language,ha,7,5268,9,5277,0.0013287775246772968,124,5144,7,0.0013608087091757388
observed,2025,task_language,haw,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,he,21,5268,9,5277,0.003986332574031891,124,5144,19,0.0036936236391912907
observed,2025,task_language,hi,95,5268,9,5277,0.0180334092634776,124,5144,90,0.017496111975116642
observed,2025,task_language,hil,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,hmn,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,hne,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,hoj,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,hr,11,5268,9,5277,0.002088078967350038,124,5144,8,0.0015552099533437014
observed,2025,task_language,hsb,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,ht,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,hu,20,5268,9,5277,0.0037965072133637054,124,5144,18,0.003499222395023328
observed,2025,task_language,hy,4,5268,9,5277,0.0007593014426727411,124,5144,3,0.0005832037325038881
observed,2025,task_language,iba,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,id,43,5268,9,5277,0.008162490508731966,124,5144,39,0.007581648522550544
observed,2025,task_language,ida,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,ig,2,5268,9,5277,0.00037965072133637056,124,5144,2,0.00038880248833592535
observed,2025,task_language,igb,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,ilo,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,is,4,5268,9,5277,0.0007593014426727411,124,5144,3,0.0005832037325038881
observed,2025,task_language,it,79,5268,9,5277,0.014996203492786636,124,5144,73,0.014191290824261276
observed,2025,task_language,ja,140,5268,9,5277,0.026575550493545937,124,5144,133,0.025855365474339035
observed,2025,task_language,jax,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,jbo,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,jv,4,5268,9,5277,0.0007593014426727411,124,5144,3,0.0005832037325038881
observed,2025,task_language,ka,5,5268,9,5277,0.0009491268033409263,124,5144,4,0.0007776049766718507
observed,2025,task_language,kaa,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,kam,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,kea,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,kgv,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,khg,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,ki,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,kk,8,5268,9,5277,0.0015186028853454822,124,5144,7,0.0013608087091757388
observed,2025,task_language,km,5,5268,9,5277,0.0009491268033409263,124,5144,3,0.0005832037325038881
observed,2025,task_language,kn,10,5268,9,5277,0.0018982536066818527,124,5144,9,0.001749611197511664
observed,2025,task_language,ko,100,5268,9,5277,0.018982536066818528,124,5144,95,0.018468118195956455
observed,2025,task_language,koi,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,kok,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,kpv,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,kri,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,ksh,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,ku,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,ky,2,5268,9,5277,0.00037965072133637056,124,5144,2,0.00038880248833592535
observed,2025,task_language,la,3,5268,9,5277,0.0005694760820045558,124,5144,2,0.00038880248833592535
observed,2025,task_language,lb,2,5268,9,5277,0.00037965072133637056,124,5144,2,0.00038880248833592535
observed,2025,task_language,lg,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,liv,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,ljp,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,ln,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,lo,2,5268,9,5277,0.00037965072133637056,124,5144,2,0.00038880248833592535
observed,2025,task_language,lt,10,5268,9,5277,0.0018982536066818527,124,5144,7,0.0013608087091757388
observed,2025,task_language,luo,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,lus,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,lv,8,5268,9,5277,0.0015186028853454822,124,5144,7,0.0013608087091757388
observed,2025,task_language,lzh,2,5268,9,5277,0.00037965072133637056,124,5144,2,0.00038880248833592535
observed,2025,task_language,mad,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,mag,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,mai,2,5268,9,5277,0.00037965072133637056,124,5144,2,0.00038880248833592535
observed,2025,task_language,mak,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,mg,2,5268,9,5277,0.00037965072133637056,124,5144,2,0.00038880248833592535
observed,2025,task_language,mi,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,min,2,5268,9,5277,0.00037965072133637056,124,5144,2,0.00038880248833592535
observed,2025,task_language,mk,4,5268,9,5277,0.0007593014426727411,124,5144,3,0.0005832037325038881
observed,2025,task_language,ml,13,5268,9,5277,0.0024677296886864084,124,5144,12,0.0023328149300155523
observed,2025,task_language,mn,2,5268,9,5277,0.00037965072133637056,124,5144,2,0.00038880248833592535
observed,2025,task_language,mni,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,mr,18,5268,9,5277,0.003416856492027335,124,5144,16,0.003110419906687403
observed,2025,task_language,ms,18,5268,9,5277,0.003416856492027335,124,5144,16,0.003110419906687403
observed,2025,task_language,mt,4,5268,9,5277,0.0007593014426727411,124,5144,4,0.0007776049766718507
observed,2025,task_language,mui,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,multilingual_unspecified,50,5268,9,5277,0.009491268033409264,124,5144,0,0.0
observed,2025,task_language,mup,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,mwr,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,my,1,5268,9,5277,0.00018982536066818528,124,5144,0,0.0
observed,2025,task_language,nan,2,5268,9,5277,0.00037965072133637056,124,5144,2,0.00038880248833592535
observed,2025,task_language,nb,6,5268,9,5277,0.0011389521640091116,124,5144,6,0.0011664074650077762
observed,2025,task_language,nds,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,ne,12,5268,9,5277,0.002277904328018223,124,5144,11,0.0021384136858475893
observed,2025,task_language,nij,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,nl,27,5268,9,5277,0.005125284738041002,124,5144,23,0.004471228615863142
observed,2025,task_language,nn,6,5268,9,5277,0.0011389521640091116,124,5144,5,0.0009720062208398134
observed,2025,task_language,no,11,5268,9,5277,0.002088078967350038,124,5144,9,0.001749611197511664
observed,2025,task_language,nod,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,not_applicable,17,5268,9,5277,0.0032270311313591497,124,5144,0,0.0
observed,2025,task_language,nso,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,ny,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,nyf,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,oc,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,om,1,5268,9,5277,0.00018982536066818528,124,5144,0,0.0
observed,2025,task_language,or,8,5268,9,5277,0.0015186028853454822,124,5144,7,0.0013608087091757388
observed,2025,task_language,pa,10,5268,9,5277,0.0018982536066818527,124,5144,8,0.0015552099533437014
observed,2025,task_language,pap,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,pcm,3,5268,9,5277,0.0005694760820045558,124,5144,3,0.0005832037325038881
observed,2025,task_language,pfl,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,pi,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,pl,29,5268,9,5277,0.005504935459377373,124,5144,25,0.004860031104199067
observed,2025,task_language,pms,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,ps,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,pt,78,5268,9,5277,0.014806378132118452,124,5144,67,0.0130248833592535
observed,2025,task_language,qu,2,5268,9,5277,0.00037965072133637056,124,5144,1,0.00019440124416796267
observed,2025,task_language,raj,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,rkt,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,rm,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,rn,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,ro,24,5268,9,5277,0.004555808656036446,124,5144,21,0.004082426127527216
observed,2025,task_language,ru,117,5268,9,5277,0.022209567198177675,124,5144,105,0.02041213063763608
observed,2025,task_language,rw,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,sa,2,5268,9,5277,0.00037965072133637056,124,5144,2,0.00038880248833592535
observed,2025,task_language,sas,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,sat,2,5268,9,5277,0.00037965072133637056,124,5144,2,0.00038880248833592535
observed,2025,task_language,sd,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,sgc,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,si,3,5268,9,5277,0.0005694760820045558,124,5144,3,0.0005832037325038881
observed,2025,task_language,sk,11,5268,9,5277,0.002088078967350038,124,5144,9,0.001749611197511664
observed,2025,task_language,sl,8,5268,9,5277,0.0015186028853454822,124,5144,7,0.0013608087091757388
observed,2025,task_language,sm,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,sn,1,5268,9,5277,0.00018982536066818528,124,5144,0,0.0
observed,2025,task_language,so,2,5268,9,5277,0.00037965072133637056,124,5144,2,0.00038880248833592535
observed,2025,task_language,sq,4,5268,9,5277,0.0007593014426727411,124,5144,3,0.0005832037325038881
observed,2025,task_language,sr,10,5268,9,5277,0.0018982536066818527,124,5144,9,0.001749611197511664
observed,2025,task_language,sso,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,st,3,5268,9,5277,0.0005694760820045558,124,5144,2,0.00038880248833592535
observed,2025,task_language,stq,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,su,2,5268,9,5277,0.00037965072133637056,124,5144,2,0.00038880248833592535
observed,2025,task_language,sv,21,5268,9,5277,0.003986332574031891,124,5144,20,0.0038880248833592537
observed,2025,task_language,sw,27,5268,9,5277,0.005125284738041002,124,5144,25,0.004860031104199067
observed,2025,task_language,syl,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,ta,31,5268,9,5277,0.005884586180713743,124,5144,29,0.005637636080870917
observed,2025,task_language,te,24,5268,9,5277,0.004555808656036446,124,5144,22,0.0042768273716951785
observed,2025,task_language,teo,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,tg,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,th,48,5268,9,5277,0.009111617312072893,124,5144,44,0.008553654743390357
observed,2025,task_language,ti,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,tk,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,tl,10,5268,9,5277,0.0018982536066818527,124,5144,7,0.0013608087091757388
observed,2025,task_language,tn,2,5268,9,5277,0.00037965072133637056,124,5144,1,0.00019440124416796267
observed,2025,task_language,to,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,tpi,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,tr,48,5268,9,5277,0.009111617312072893,124,5144,44,0.008553654743390357
observed,2025,task_language,ts,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,tt,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,tts,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,tw,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,ty,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,tzm,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,ug,2,5268,9,5277,0.00037965072133637056,124,5144,2,0.00038880248833592535
observed,2025,task_language,uk,30,5268,9,5277,0.0056947608200455585,124,5144,26,0.00505443234836703
observed,2025,task_language,umb,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,unclear,57,5268,9,5277,0.01082004555808656,124,5144,0,0.0
observed,2025,task_language,ur,26,5268,9,5277,0.004935459377372817,124,5144,24,0.004665629860031105
observed,2025,task_language,uz,3,5268,9,5277,0.0005694760820045558,124,5144,1,0.00019440124416796267
observed,2025,task_language,vi,52,5268,9,5277,0.009870918754745633,124,5144,49,0.009525660964230171
observed,2025,task_language,vro,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,wad,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,wo,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,wuu,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,xh,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,yi,0,5268,9,5277,0.0,124,5144,0,0.0
observed,2025,task_language,yo,9,5268,9,5277,0.0017084282460136675,124,5144,7,0.0013608087091757388
observed,2025,task_language,yue,7,5268,9,5277,0.0013287775246772968,124,5144,7,0.0013608087091757388
observed,2025,task_language,za,1,5268,9,5277,0.00018982536066818528,124,5144,1,0.00019440124416796267
observed,2025,task_language,zh,613,5268,9,5277,0.11636294608959757,124,5144,600,0.1166407465007776
observed,2025,task_language,zu,5,5268,9,5277,0.0009491268033409263,124,5144,5,0.0009720062208398134
observed,2026,target_system,agent_or_tool_system,1624,5734,0,5734,0.2832228810603418,0,5734,1624,0.2832228810603418
observed,2026,target_system,answering_model,4348,5734,0,5734,0.7582839204743634,0,5734,4348,0.7582839204743634
observed,2026,target_system,embodied_system,133,5734,0,5734,0.02319497732821765,0,5734,133,0.02319497732821765
observed,2026,evaluation_domain,cybersecurity,388,5734,0,5734,0.06766655040111615,0,5734,388,0.06766655040111615
observed,2026,evaluation_domain,education,149,5734,0,5734,0.02598535054063481,0,5734,149,0.02598535054063481
observed,2026,evaluation_domain,engineering,509,5734,0,5734,0.08876874782002092,0,5734,509,0.08876874782002092
observed,2026,evaluation_domain,finance_and_business,667,5734,0,5734,0.1163236832926404,0,5734,667,0.1163236832926404
observed,2026,evaluation_domain,general_or_cross_domain,2237,5734,0,5734,0.3901290547610743,0,5734,2237,0.3901290547610743
observed,2026,evaluation_domain,healthcare_biomedicine,736,5734,0,5734,0.12835716777118938,0,5734,736,0.12835716777118938
observed,2026,evaluation_domain,language_and_communication,647,5734,0,5734,0.11283571677711894,0,5734,647,0.11283571677711894
observed,2026,evaluation_domain,law_and_public_policy,219,5734,0,5734,0.03819323334495989,0,5734,219,0.03819323334495989
observed,2026,evaluation_domain,mathematics_and_formal_reasoning,528,5734,0,5734,0.09208231600976631,0,5734,528,0.09208231600976631
observed,2026,evaluation_domain,natural_sciences,535,5734,0,5734,0.09330310429019881,0,5734,535,0.09330310429019881
observed,2026,evaluation_domain,other,254,5734,0,5734,0.04429717474712243,0,5734,254,0.04429717474712243
observed,2026,evaluation_domain,social_sciences_and_humanities,640,5734,0,5734,0.11161492849668643,0,5734,640,0.11161492849668643
observed,2026,evaluation_domain,software_and_coding,1128,5734,0,5734,0.19672131147540983,0,5734,1128,0.19672131147540983
observed,2026,evaluation_setup,fixed_items,5445,5733,1,5734,0.9497645211930926,0,5733,5445,0.9497645211930926
observed,2026,evaluation_setup,interactive_loop,1615,5733,1,5734,0.2817024245595674,0,5733,1615,0.2817024245595674
observed,2026,evaluation_setup,runtime_generated_items,429,5733,1,5734,0.07482993197278912,0,5733,429,0.07482993197278912
observed,2026,modality,audio,338,5734,0,5734,0.058946634112312525,0,5734,338,0.058946634112312525
observed,2026,modality,code,1090,5734,0,5734,0.19009417509591908,0,5734,1090,0.19009417509591908
observed,2026,modality,image,1498,5734,0,5734,0.2612486920125567,0,5734,1498,0.2612486920125567
observed,2026,modality,structured_data,1210,5734,0,5734,0.21102197418904778,0,5734,1210,0.21102197418904778
observed,2026,modality,text,5686,5734,0,5734,0.9916288803627485,0,5734,5686,0.9916288803627485
observed,2026,modality,video,459,5734,0,5734,0.08004883153121731,0,5734,459,0.08004883153121731
observed,2026,material_origin,generative_model,2942,5734,0,5734,0.5130798744332055,21,5713,2942,0.514965867320147
observed,2026,material_origin,human_or_real_world,4532,5734,0,5734,0.7903732124171607,21,5713,4532,0.7932784876597234
